,u,i,ts,label,idx
13097,248,678,1083834721,0,13097
13098,658,772,1083834740,0,13098
13099,432,892,1083834749,0,13099
13100,867,912,1083834764,0,13100
13101,432,271,1083834781,0,13101
13102,867,432,1083834786,0,13102
13103,892,432,1083834800,0,13103
13104,432,867,1083834836,0,13104
13105,340,248,1083834843,0,13105
13106,432,892,1083834864,0,13106
13107,751,857,1083834869,0,13107
13108,432,751,1083834900,0,13108
13109,296,77,1083834908,0,13109
13110,678,248,1083834938,0,13110
13111,77,296,1083834947,0,13111
13112,736,738,1083834955,0,13112
13113,765,559,1083834966,0,13113
13114,920,432,1083834981,0,13114
13115,248,340,1083834985,0,13115
13116,296,77,1083835018,0,13116
13117,248,678,1083835022,0,13117
13118,892,432,1083835050,0,13118
13119,867,77,1083835071,0,13119
13120,525,631,1083835108,0,13120
13121,77,867,1083835108,0,13121
13122,402,892,1083835121,0,13122
13123,340,248,1083835133,0,13123
13124,432,920,1083835145,0,13124
13125,791,77,1083835150,0,13125
13126,432,892,1083835165,0,13126
13127,271,432,1083835187,0,13127
13128,296,439,1083835198,0,13128
13129,525,306,1083835203,0,13129
13130,867,77,1083835208,0,13130
13131,432,271,1083835224,0,13131
13132,934,934,1083835257,0,13132
13133,678,248,1083835270,0,13133
13134,765,782,1083835319,0,13134
13135,736,933,1083835355,0,13135
13136,271,432,1083835368,0,13136
13137,364,736,1083835379,0,13137
13138,77,791,1083835387,0,13138
13139,892,751,1083835405,0,13139
13140,77,867,1083835425,0,13140
13141,861,678,1083835435,0,13141
13142,308,482,1083835448,0,13142
13143,933,736,1083835461,0,13143
13144,736,824,1083835474,0,13144
13145,861,774,1083835573,0,13145
13146,791,77,1083835581,0,13146
13147,825,912,1083835596,0,13147
13148,861,425,1083835605,0,13148
13149,248,678,1083835618,0,13149
13150,825,432,1083835619,0,13150
13151,792,867,1083835625,0,13151
13152,789,824,1083835649,0,13152
13153,678,248,1083835810,0,13153
13154,791,319,1083835822,0,13154
13155,77,791,1083835832,0,13155
13156,935,935,1083835835,0,13156
13157,629,678,1083835874,0,13157
13158,867,77,1083835908,0,13158
13159,559,765,1083835920,0,13159
13160,77,867,1083836088,0,13160
13161,248,678,1083836100,0,13161
13162,861,592,1083836100,0,13162
13163,319,791,1083836110,0,13163
13164,791,77,1083836165,0,13164
13165,867,77,1083836224,0,13165
13166,791,319,1083836236,0,13166
13167,861,474,1083836256,0,13167
13168,791,365,1083836260,0,13168
13169,791,515,1083836296,0,13169
13170,499,43,1083836310,0,13170
13171,615,30,1083836317,0,13171
13172,791,173,1083836330,0,13172
13173,499,524,1083836335,0,13173
13174,861,157,1083836399,0,13174
13175,77,791,1083836411,0,13175
13176,678,248,1083836455,0,13176
13177,861,370,1083836507,0,13177
13178,791,77,1083836600,0,13178
13179,861,243,1083836652,0,13179
13180,765,559,1083836662,0,13180
13181,77,791,1083836716,0,13181
13182,629,678,1083836770,0,13182
13183,861,566,1083836785,0,13183
13184,791,77,1083836802,0,13184
13185,248,678,1083836835,0,13185
13186,77,867,1083836839,0,13186
13187,438,667,1083837047,0,13187
13188,77,867,1083837056,0,13188
13189,288,525,1083837127,0,13189
13190,306,525,1083837194,0,13190
13191,861,201,1083837259,0,13191
13192,319,791,1083837367,0,13192
13193,861,271,1083837387,0,13193
13194,736,364,1083837630,0,13194
13195,678,248,1083837914,0,13195
13196,248,678,1083837924,0,13196
13197,248,678,1083837936,0,13197
13198,912,867,1083838308,0,13198
13199,675,870,1083838772,0,13199
13200,765,796,1083839984,0,13200
13201,765,665,1083840047,0,13201
13202,790,477,1083840369,0,13202
13203,790,824,1083840417,0,13203
13204,871,433,1083840879,0,13204
13205,862,863,1083842711,0,13205
13206,862,890,1083843444,0,13206
13207,669,457,1083846790,0,13207
13208,669,667,1083846806,0,13208
13209,330,907,1083850315,0,13209
13210,37,824,1083850542,0,13210
13211,657,397,1083850837,0,13211
13212,37,933,1083851272,0,13212
13213,37,892,1083851428,0,13213
13214,772,896,1083852220,0,13214
13215,772,658,1083852255,0,13215
13216,772,391,1083852300,0,13216
13217,772,658,1083852429,0,13217
13218,590,515,1083853151,0,13218
13219,590,884,1083853195,0,13219
13220,669,912,1083854328,0,13220
13221,114,615,1083854342,0,13221
13222,936,936,1083854495,0,13222
13223,631,684,1083854976,0,13223
13224,26,500,1083855006,0,13224
13225,937,937,1083855430,0,13225
13226,692,890,1083856074,0,13226
13227,137,657,1083856306,0,13227
13228,861,64,1083857119,0,13228
13229,861,397,1083857306,0,13229
13230,861,628,1083857477,0,13230
13231,393,933,1083857479,0,13231
13232,393,746,1083857585,0,13232
13233,861,37,1083857648,0,13233
13234,861,99,1083857675,0,13234
13235,861,210,1083857758,0,13235
13236,861,878,1083857867,0,13236
13237,861,173,1083858005,0,13237
13238,393,746,1083858030,0,13238
13239,29,921,1083858401,0,13239
13240,393,288,1083858541,0,13240
13241,557,651,1083858902,0,13241
13242,365,791,1083859051,0,13242
13243,338,78,1083859188,0,13243
13244,1,85,1083859546,0,13244
13245,911,920,1083859948,0,13245
13246,720,935,1083860344,0,13246
13247,280,306,1083860430,0,13247
13248,280,933,1083860475,0,13248
13249,631,365,1083860497,0,13249
13250,365,631,1083860786,0,13250
13251,273,17,1083860841,0,13251
13252,772,658,1083861431,0,13252
13253,870,675,1083861497,0,13253
13254,665,765,1083861565,0,13254
13255,870,427,1083861679,0,13255
13256,533,458,1083862033,0,13256
13257,898,888,1083862151,0,13257
13258,626,657,1083862484,0,13258
13259,626,436,1083862647,0,13259
13260,902,391,1083862729,0,13260
13261,425,115,1083862744,0,13261
13262,17,273,1083862881,0,13262
13263,889,273,1083863059,0,13263
13264,651,557,1083863106,0,13264
13265,829,771,1083863315,0,13265
13266,268,365,1083863414,0,13266
13267,232,73,1083863492,0,13267
13268,857,751,1083863576,0,13268
13269,232,427,1083863696,0,13269
13270,231,743,1083863927,0,13270
13271,365,268,1083863985,0,13271
13272,395,824,1083864090,0,13272
13273,365,288,1083864098,0,13273
13274,231,743,1083864181,0,13274
13275,232,519,1083864270,0,13275
13276,231,743,1083864289,0,13276
13277,829,39,1083864363,0,13277
13278,231,743,1083864577,0,13278
13279,305,26,1083864646,0,13279
13280,26,305,1083864837,0,13280
13281,89,519,1083865258,0,13281
13282,28,61,1083865307,0,13282
13283,28,305,1083865324,0,13283
13284,28,373,1083865380,0,13284
13285,231,743,1083865448,0,13285
13286,231,34,1083865464,0,13286
13287,726,391,1083865604,0,13287
13288,726,391,1083865747,0,13288
13289,878,772,1083865813,0,13289
13290,618,482,1083865890,0,13290
13291,367,89,1083865906,0,13291
13292,551,829,1083865969,0,13292
13293,762,248,1083866012,0,13293
13294,772,878,1083866062,0,13294
13295,743,231,1083866109,0,13295
13296,686,665,1083866126,0,13296
13297,129,817,1083866207,0,13297
13298,391,129,1083866236,0,13298
13299,129,391,1083866267,0,13299
13300,938,938,1083866272,0,13300
13301,391,129,1083866310,0,13301
13302,391,934,1083866466,0,13302
13303,373,11,1083866770,0,13303
13304,658,556,1083866810,0,13304
13305,658,651,1083866835,0,13305
13306,477,790,1083866836,0,13306
13307,280,410,1083866891,0,13307
13308,477,916,1083866949,0,13308
13309,24,895,1083866967,0,13309
13310,134,43,1083866984,0,13310
13311,477,913,1083866989,0,13311
13312,658,772,1083867049,0,13312
13313,564,515,1083867066,0,13313
13314,173,791,1083867089,0,13314
13315,173,871,1083867118,0,13315
13316,934,651,1083867187,0,13316
13317,286,860,1083867204,0,13317
13318,824,37,1083867213,0,13318
13319,173,566,1083867230,0,13319
13320,719,17,1083867240,0,13320
13321,559,765,1083867358,0,13321
13322,457,703,1083867595,0,13322
13323,457,248,1083867730,0,13323
13324,280,410,1083867732,0,13324
13325,457,895,1083867785,0,13325
13326,457,669,1083867843,0,13326
13327,457,494,1083867882,0,13327
13328,457,934,1083867947,0,13328
13329,457,273,1083867994,0,13329
13330,413,912,1083868034,0,13330
13331,296,432,1083868051,0,13331
13332,457,559,1083868154,0,13332
13333,457,902,1083868192,0,13333
13334,393,746,1083868288,0,13334
13335,934,391,1083868297,0,13335
13336,892,37,1083868401,0,13336
13337,114,249,1083868475,0,13337
13338,860,286,1083868483,0,13338
13339,114,798,1083868574,0,13339
13340,114,811,1083868647,0,13340
13341,286,860,1083868663,0,13341
13342,404,566,1083868681,0,13342
13343,114,457,1083868742,0,13343
13344,860,286,1083868755,0,13344
13345,286,860,1083868880,0,13345
13346,404,432,1083868906,0,13346
13347,393,631,1083869116,0,13347
13348,17,719,1083869163,0,13348
13349,860,286,1083869168,0,13349
13350,393,746,1083869194,0,13350
13351,861,457,1083869253,0,13351
13352,225,863,1083869270,0,13352
13353,225,798,1083869313,0,13353
13354,821,772,1083869349,0,13354
13355,861,878,1083869386,0,13355
13356,286,225,1083869498,0,13356
13357,772,821,1083869523,0,13357
13358,393,746,1083869531,0,13358
13359,772,658,1083869533,0,13359
13360,861,692,1083869601,0,13360
13361,861,872,1083869640,0,13361
13362,885,500,1083869667,0,13362
13363,861,299,1083869717,0,13363
13364,861,798,1083869829,0,13364
13365,893,890,1083869852,0,13365
13366,861,173,1083869910,0,13366
13367,824,248,1083870124,0,13367
13368,861,249,1083870126,0,13368
13369,861,181,1083870157,0,13369
13370,861,364,1083870190,0,13370
13371,824,736,1083870210,0,13371
13372,861,628,1083870306,0,13372
13373,861,77,1083870353,0,13373
13374,861,432,1083870364,0,13374
13375,432,296,1083870368,0,13375
13376,868,792,1083870390,0,13376
13377,868,457,1083870403,0,13377
13378,868,457,1083870415,0,13378
13379,726,922,1083870416,0,13379
13380,432,404,1083870443,0,13380
13381,861,678,1083870452,0,13381
13382,817,129,1083870455,0,13382
13383,748,865,1083870499,0,13383
13384,821,772,1083870530,0,13384
13385,868,457,1083870531,0,13385
13386,432,868,1083870538,0,13386
13387,861,615,1083870547,0,13387
13388,432,893,1083870606,0,13388
13389,868,432,1083870625,0,13389
13390,912,413,1083870628,0,13390
13391,726,743,1083870630,0,13391
13392,862,259,1083870643,0,13392
13393,861,271,1083870646,0,13393
13394,432,868,1083870664,0,13394
13395,939,939,1083870714,0,13395
13396,772,821,1083870727,0,13396
13397,893,432,1083870778,0,13397
13398,432,922,1083870785,0,13398
13399,861,566,1083870787,0,13399
13400,449,803,1083870790,0,13400
13401,432,893,1083870817,0,13401
13402,550,438,1083870819,0,13402
13403,449,900,1083870832,0,13403
13404,180,26,1083870870,0,13404
13405,861,201,1083870884,0,13405
13406,861,99,1083870915,0,13406
13407,726,665,1083870954,0,13407
13408,432,902,1083870971,0,13408
13409,159,665,1083871048,0,13409
13410,726,338,1083871056,0,13410
13411,365,432,1083871073,0,13411
13412,432,934,1083871074,0,13412
13413,861,395,1083871118,0,13413
13414,432,365,1083871128,0,13414
13415,736,432,1083871186,0,13415
13416,432,736,1083871187,0,13416
13417,432,736,1083871231,0,13417
13418,159,484,1083871341,0,13418
13419,365,432,1083871353,0,13419
13420,484,306,1083871360,0,13420
13421,432,365,1083871378,0,13421
13422,402,892,1083871396,0,13422
13423,868,432,1083871402,0,13423
13424,893,432,1083871422,0,13424
13425,457,868,1083871437,0,13425
13426,457,868,1083871457,0,13426
13427,457,868,1083871483,0,13427
13428,432,868,1083871515,0,13428
13429,868,457,1083871549,0,13429
13430,432,893,1083871553,0,13430
13431,868,432,1083871559,0,13431
13432,457,868,1083871575,0,13432
13433,432,868,1083871579,0,13433
13434,155,30,1083871610,0,13434
13435,365,432,1083871616,0,13435
13436,248,762,1083871657,0,13436
13437,259,862,1083871709,0,13437
13438,494,457,1083871746,0,13438
13439,159,484,1083871892,0,13439
13440,173,867,1083872004,0,13440
13441,173,494,1083872040,0,13441
13442,494,173,1083872102,0,13442
13443,551,484,1083872170,0,13443
13444,173,494,1083872179,0,13444
13445,37,824,1083872207,0,13445
13446,296,811,1083872219,0,13446
13447,868,457,1083872240,0,13447
13448,868,432,1083872258,0,13448
13449,868,457,1083872277,0,13449
13450,494,173,1083872284,0,13450
13451,296,902,1083872317,0,13451
13452,457,494,1083872344,0,13452
13453,457,868,1083872371,0,13453
13454,457,868,1083872419,0,13454
13455,494,457,1083872423,0,13455
13456,484,551,1083872435,0,13456
13457,457,494,1083872437,0,13457
13458,173,494,1083872477,0,13458
13459,494,457,1083872518,0,13459
13460,159,484,1083872525,0,13460
13461,494,173,1083872553,0,13461
13462,940,940,1083872625,0,13462
13463,550,438,1083872662,0,13463
13464,550,436,1083872683,0,13464
13465,550,484,1083872718,0,13465
13466,853,863,1083872724,0,13466
13467,748,755,1083872910,0,13467
13468,748,449,1083872962,0,13468
13469,159,484,1083872970,0,13469
13470,114,798,1083872981,0,13470
13471,748,430,1083873049,0,13471
13472,941,941,1083873083,0,13472
13473,296,77,1083873110,0,13473
13474,173,494,1083873191,0,13474
13475,248,824,1083873254,0,13475
13476,159,484,1083873315,0,13476
13477,494,173,1083873340,0,13477
13478,364,736,1083873452,0,13478
13479,509,515,1083873468,0,13479
13480,942,942,1083873501,0,13480
13481,669,457,1083873591,0,13481
13482,432,365,1083873635,0,13482
13483,432,868,1083873660,0,13483
13484,849,868,1083873704,0,13484
13485,49,789,1083873734,0,13485
13486,925,907,1083873793,0,13486
13487,560,678,1083873849,0,13487
13488,248,457,1083873945,0,13488
13489,432,560,1083873978,0,13489
13490,798,114,1083874047,0,13490
13491,11,895,1083874113,0,13491
13492,711,483,1083874179,0,13492
13493,830,755,1083874201,0,13493
13494,711,633,1083874239,0,13494
13495,519,89,1083874342,0,13495
13496,711,922,1083874412,0,13496
13497,824,248,1083874415,0,13497
13498,28,373,1083874476,0,13498
13499,28,373,1083874488,0,13499
13500,943,943,1083874555,0,13500
13501,824,891,1083874577,0,13501
13502,232,519,1083874878,0,13502
13503,840,927,1083874939,0,13503
13504,840,927,1083874986,0,13504
13505,11,943,1083875061,0,13505
13506,515,867,1083875147,0,13506
13507,232,519,1083875204,0,13507
13508,515,791,1083875236,0,13508
13509,896,694,1083875301,0,13509
13510,840,936,1083875345,0,13510
13511,943,11,1083875358,0,13511
13512,840,936,1083875361,0,13512
13513,566,173,1083875422,0,13513
13514,889,633,1083875482,0,13514
13515,566,404,1083875487,0,13515
13516,461,755,1083875618,0,13516
13517,726,940,1083875637,0,13517
13518,515,590,1083875638,0,13518
13519,457,248,1083875676,0,13519
13520,461,943,1083875754,0,13520
13521,7,404,1083875836,0,13521
13522,943,461,1083875868,0,13522
13523,461,943,1083876026,0,13523
13524,461,943,1083876062,0,13524
13525,943,896,1083876078,0,13525
13526,515,509,1083876123,0,13526
13527,564,515,1083876251,0,13527
13528,790,824,1083876393,0,13528
13529,11,943,1083876604,0,13529
13530,621,296,1083876654,0,13530
13531,771,829,1083876671,0,13531
13532,70,739,1083876692,0,13532
13533,892,673,1083876696,0,13533
13534,829,771,1083876825,0,13534
13535,829,771,1083876877,0,13535
13536,411,13,1083876968,0,13536
13537,404,566,1083877059,0,13537
13538,397,657,1083877128,0,13538
13539,765,559,1083877147,0,13539
13540,173,566,1083877158,0,13540
13541,944,944,1083877192,0,13541
13542,945,945,1083877207,0,13542
13543,765,665,1083877212,0,13543
13544,925,432,1083877259,0,13544
13545,829,771,1083877325,0,13545
13546,791,319,1083877330,0,13546
13547,404,432,1083877393,0,13547
13548,791,365,1083877425,0,13548
13549,155,791,1083877581,0,13549
13550,432,404,1083877630,0,13550
13551,847,39,1083877774,0,13551
13552,77,791,1083877929,0,13552
13553,946,946,1083877937,0,13553
13554,404,432,1083877961,0,13554
13555,703,457,1083877976,0,13555
13556,604,397,1083878059,0,13556
13557,604,720,1083878079,0,13557
13558,604,720,1083878092,0,13558
13559,604,319,1083878106,0,13559
13560,590,515,1083878123,0,13560
13561,604,912,1083878203,0,13561
13562,590,799,1083878316,0,13562
13563,397,604,1083878340,0,13563
13564,155,934,1083878362,0,13564
13565,799,590,1083878451,0,13565
13566,791,77,1083878462,0,13566
13567,590,39,1083878477,0,13567
13568,77,791,1083878550,0,13568
13569,114,798,1083878592,0,13569
13570,590,799,1083878598,0,13570
13571,947,947,1083878619,0,13571
13572,155,791,1083878692,0,13572
13573,791,77,1083878716,0,13573
13574,791,155,1083878758,0,13574
13575,543,457,1083878922,0,13575
13576,821,772,1083879076,0,13576
13577,28,703,1083879142,0,13577
13578,77,791,1083879311,0,13578
13579,28,791,1083879342,0,13579
13580,28,17,1083879407,0,13580
13581,28,927,1083879518,0,13581
13582,28,890,1083879547,0,13582
13583,791,77,1083879555,0,13583
13584,77,791,1083879686,0,13584
13585,28,920,1083879724,0,13585
13586,28,922,1083879752,0,13586
13587,772,821,1083879755,0,13587
13588,28,934,1083879789,0,13588
13589,28,943,1083879813,0,13589
13590,361,746,1083879824,0,13590
13591,28,703,1083879849,0,13591
13592,28,791,1083879908,0,13592
13593,791,77,1083879918,0,13593
13594,28,791,1083879920,0,13594
13595,28,703,1083879994,0,13595
13596,427,458,1083880034,0,13596
13597,28,791,1083880180,0,13597
13598,28,703,1083880209,0,13598
13599,77,791,1083880239,0,13599
13600,28,703,1083880243,0,13600
13601,28,920,1083880261,0,13601
13602,28,791,1083880332,0,13602
13603,28,703,1083880385,0,13603
13604,28,703,1083880480,0,13604
13605,791,77,1083880493,0,13605
13606,421,789,1083880502,0,13606
13607,28,703,1083880757,0,13607
13608,604,397,1083880778,0,13608
13609,758,914,1083880919,0,13609
13610,248,457,1083881016,0,13610
13611,142,927,1083881418,0,13611
13612,439,296,1083881514,0,13612
13613,439,935,1083881560,0,13613
13614,2,230,1083881726,0,13614
13615,200,900,1083881747,0,13615
13616,566,173,1083881768,0,13616
13617,17,28,1083881914,0,13617
13618,461,755,1083881957,0,13618
13619,39,847,1083881997,0,13619
13620,173,755,1083882313,0,13620
13621,755,340,1083882464,0,13621
13622,755,173,1083882553,0,13622
13623,948,948,1083882579,0,13623
13624,847,39,1083882621,0,13624
13625,830,755,1083882674,0,13625
13626,2,283,1083882717,0,13626
13627,847,29,1083882739,0,13627
13628,830,636,1083882766,0,13628
13629,125,741,1083882773,0,13629
13630,847,142,1083882864,0,13630
13631,26,180,1083882911,0,13631
13632,129,391,1083883066,0,13632
13633,125,847,1083883108,0,13633
13634,751,857,1083883135,0,13634
13635,878,807,1083883136,0,13635
13636,847,125,1083883166,0,13636
13637,636,905,1083883204,0,13637
13638,129,817,1083883212,0,13638
13639,39,847,1083883242,0,13639
13640,125,847,1083883316,0,13640
13641,125,943,1083883594,0,13641
13642,935,439,1083883622,0,13642
13643,748,421,1083883643,0,13643
13644,367,520,1083883647,0,13644
13645,824,395,1083883708,0,13645
13646,68,37,1083883719,0,13646
